"dogpop2020","dogpop2021","dogpop2022","dogpop2023","dogpop2024","dogpop2025","dogpop2026","dogpop2027","dogpop2028","dogpop2029","dogpop2030","dogpop2031","dogpop2032","dogpop2033","dogpop2034","dogpop2035","country"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Canada"
1868.37555522969,1907.0895040941,1948.63322680895,1992.41669673214,2037.73674182946,2084.03788656847,2130.9803150903,2420.04456611194,1448.58739916482,860.920547607301,424.236231938723,183.215256416011,79.5285522540456,45.1955564759888,45.4138153316387,25.598551733803,"Central African Republic"
5313.76167571892,5470.58641416811,5630.41666562204,6435.48970542306,3876.53996551123,2317.97736882827,1148.9311849281,499.00068615115,217.802804118932,124.452751570957,125.734427000271,71.2592348373218,35.1255227380699,1.85104014385267,0,0,"Chad"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Chile"
112076.260962392,112385.631943398,112650.697048678,125388.73107602,73552.6014013211,42830.3888047202,20674.7451004804,8745.01682770705,3717.50938144781,2068.91696521721,2035.95721496094,1123.98733537168,539.73659839865,27.7108943505275,0,0,"China"
25445.0092742572,25625.2726646616,25798.0865349115,28842.4404349817,16994.5237264501,9940.6089591629,4820.17616610616,2048.12774759974,874.64039074891,488.993891549086,483.402954707873,268.088001328416,129.320205211422,6.66950739479948,0,0,"Colombia"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Comoros"
1677.46505783171,1720.87625716717,1765.15112616571,2011.12123979139,1207.93557573436,720.447405284796,356.310117257204,154.457702403038,67.3092977670219,38.4098561908394,38.7645764793183,21.9520690638998,10.8146383488695,0.569700701033634,0,0,"Congo"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cook Islands"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Costa Rica"
910.424959938782,436.541007482914,183.497848587124,77.5507071643563,42.922947652025,42.0200492032992,23.0843234613714,11.0340274696356,0.564053171141681,0,0,0,0,0,0,0,"Croatia"
2203.70860767019,1063.13694176924,449.573843801221,191.121652724886,106.393322059638,104.74300712868,57.85885941876,27.8040445037952,1.42868612030983,0,0,0,0,0,0,0,"Cuba"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cyprus"
2352.05566300929,1134.3313032918,479.429958836208,203.669114226419,113.279082602367,111.408701291022,61.469805781985,29.5012331654979,1.51381817821041,0,0,0,0,0,0,0,"Czechia"
10656.8192259022,10702.1417747701,10745.894309866,10788.0157957187,10828.4608681268,10867.1499335368,10904.0227812814,12151.8875520292,7138.03289573298,4162.64424620946,2012.44729145172,852.58666173493,363.032117288085,202.379585923768,199.495935571062,110.326052049379,"Dem. People's Republic of Korea"
33248.4585608423,34300.0309652907,35371.4732770579,36463.6031006683,37577.722436966,38714.7659033899,39874.6933812266,45609.6408057003,27495.3049179784,16454.8994677573,8163.64052927192,3549.11522822889,1550.71844374696,887.032866493364,897.147573256407,509.013021227261,"Democratic Republic of the Congo"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Denmark"
254.956501897482,258.558381233098,262.129662698102,295.118090881068,175.103923530624,103.13252882435,50.3519182463721,21.5405257133859,9.26066762611886,5.21189516037796,5.18611450448773,2.89475272586054,1.40528260521898,0.0729303811308805,0,0,"Djibouti"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Dominica"
2129.49391834849,1037.05926888714,442.561792373351,189.812679171501,106.582537328689,105.82536310225,58.9478995495978,28.5613378131023,1.47956394532887,0,0,0,0,0,0,0,"Dominican Republic"
8783.39303477301,8901.52542274085,9018.5563172389,10147.2547823994,6017.31280699704,3542.3400753648,1728.73675217943,739.292633090136,317.751861936165,178.800553685956,177.905927471611,99.3076879867751,48.2173959945894,2.5030484521222,0,0,"Ecuador"
38019.0605298099,38665.6422647956,39302.315328026,44358.1110816353,26382.7951412139,15576.7528170207,7623.76976645922,3269.71338946336,1409.47421593446,795.544876831882,794.116480076677,444.786225718867,216.732543213724,11.2934211426892,0,0,"Egypt"
3282.72784496715,3299.57857046801,3316.22206923455,3702.16297398549,2178.71121177375,1273.10826683527,616.834866235413,261.935809446113,111.802299679959,62.4776228816953,61.7338057403694,34.2185233712072,16.4970089316874,0.850347044492785,0,0,"El Salvador"
534.474931105484,551.984431401321,569.443383324261,586.894353925165,604.406134598727,622.019392081036,639.759210527063,730.524997112081,439.477595414285,262.34831816154,129.765624481954,56.2191442360161,24.4692540489957,13.939685222123,14.0406106165832,7.93406722134504,"Equatorial Guinea"
2104.95374063179,2152.58650018464,2200.50290570042,2498.12639810611,1494.77246907817,888.012016401065,437.376893220247,188.785706273266,81.9040312134873,46.526620059065,46.7410752986897,26.3465722812052,12.9189226519958,0.677356565202135,0,0,"Eritrea"
287.676891500887,138.357447648695,58.3143809512854,24.7032825722828,13.7012910088206,13.4381477692461,7.39440867230562,3.5393317261499,0.181142368726703,0,0,0,0,0,0,0,"Estonia"
56170.6275966084,33667.7605422308,20031.6149693358,9879.26925167545,4269.04056995037,1853.78889341821,1053.7453981845,1058.9800608442,596.963412945482,292.668827763602,15.3388774121124,0,0,0,0,0,"Ethiopia"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Fiji"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Finland"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"France"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"French Guiana"
477.972920482446,487.570864873888,497.301006235466,507.132905937082,516.990356313598,526.818701138706,536.634159536473,607.071990433518,361.956533648817,214.252752239597,105.141072616843,45.2164922245941,19.5448889284152,11.0614412031002,11.0704102806571,6.21616336950664,"Gabon"
720.576194320125,741.457101500007,762.654705004611,871.120768576662,524.366244401417,313.32092951396,155.187564141469,67.3495222712457,29.3733935110753,16.7701726555314,16.9283138542731,9.58545551917241,4.72049747668497,0.248516481296872,0,0,"Gambia"
2531.85705716549,1479.05117338941,857.330494565466,411.836565054265,173.371737074158,73.3777988141987,40.6718341328548,39.8680296843507,21.927704631026,10.4921676838184,0.536866305609069,0,0,0,0,0,"Georgia"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Germany"
11364.6533803841,6794.37158031968,4032.44608934562,1983.97066551538,855.3616273276,370.637362545357,210.261070424924,210.917422637178,118.69863572193,58.1063034423664,3.04135667829577,0,0,0,0,0,"Ghana"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Greece"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Grenada"
10081.0506208688,6013.79474851402,3561.26073449396,1748.18182443293,751.956246590082,325.052148224762,183.946263523247,184.049973824352,103.303725043118,50.4299308974279,2.63190263842896,0,0,0,0,0,"Guatemala"
5353.14324603427,5492.83593093534,5635.11237420292,6420.83001605388,3856.29374707367,2299.49167217671,1136.79382156995,492.49634144002,214.45039342577,122.2577067726,123.247975129114,69.7048492330387,34.2909397116432,1.80361207283413,0,0,"Guinea"
697.468511028588,714.00846841625,730.696586450761,830.399196220318,497.353397041275,295.704367958506,145.742433637189,62.9439516055186,27.3215031912032,15.526584996822,15.6029404254463,8.79682363085214,4.31416764989712,0.226223675182069,0,0,"Guinea Bissau"
151.594503845464,73.4988849859979,31.2303451314653,13.3378731162374,7.45794494027501,7.37376507700828,4.08993991902335,1.97313877741173,0.101772144821373,0,0,0,0,0,0,0,"Guyana"
4991.1914021756,2955.67763785708,1737.61211633265,846.84829914306,361.666543079626,155.235332947139,87.2317768579749,86.674870238144,48.314178658697,23.424918138597,1.21428574448413,0,0,0,0,0,"Haiti"
1863.20327419088,912.361348105774,391.473665511963,168.810235130319,95.295782104041,95.1160138097129,53.2558323412592,25.934088503592,1.35014341171397,0,0,0,0,0,0,0,"Honduras"
2128.16965079777,1022.60707974356,430.670440388041,182.324874149015,101.072339172813,99.0902689924788,54.5093065495847,26.0860279294819,1.33491337843496,0,0,0,0,0,0,0,"Hungary"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Iceland"
476694.759559403,481597.243657489,486419.439090271,545616.428090698,322561.939808654,189311.030127113,92106.8210967791,39269.6045944818,16826.7327427619,9439.30774267776,9362.76652229702,5209.79585951344,2521.43099778603,130.466070337405,0,0,"India"
107586.923248449,108626.81600538,109642.949157278,122901.806500913,72605.5214381272,42579.8734999034,20700.4886991423,8818.58860677646,3775.69497242907,2116.41728531545,2097.71038959409,1166.43529527246,564.162790183369,29.1738097517744,0,0,"Indonesia"
41090.264294425,24272.0594305908,14228.5844918166,6912.40821437441,2941.85197406805,1258.00958515466,704.119708007982,696.707401095922,386.68383780897,186.663542644127,9.63406562813524,0,0,0,0,0,"Iran (Islamic Republic of)"
17975.416835942,18455.8793214181,18942.695566759,19436.097720246,19936.0996414779,20442.7580681877,20956.3571221527,23858.6622188651,14316.4630222918,8528.58224839051,4211.99788855098,1822.92459093624,792.963715497695,451.612684614073,454.818568885804,256.979566996338,"Iraq"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ireland"
4249.85883663985,4312.37452696845,4374.49661967739,4928.24134218822,2926.37495011373,1725.2272094444,843.262632989397,361.225088435359,155.536422273743,87.6909745474934,87.4342255083325,48.9151491309987,23.8067619735956,1.23899287980879,0,0,"Israel"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Italy"
8699.67045208267,8917.72206971681,9140.54372645752,10406.7456121285,6245.58802373039,3721.5907387511,1838.624316974,796.091880455085,346.475568147668,197.444980741953,198.982071987813,112.512958338191,55.3434241884537,2.91084209099056,0,0,"Ivory Coast"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Jamaica"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Japan"
4770.96019589856,4823.15881763765,4862.89243168573,5437.69715318334,3204.34721362426,1876.14659297023,911.788855151786,388.787899242042,166.815160220141,93.7973125418789,93.3331079806017,52.1459666540673,25.3653651389117,1.32029532797818,0,0,"Jordan"
8219.01691726727,4859.53989848876,2851.97002721278,1387.3648734521,591.326023658265,253.273606706864,142.00864409051,140.78461531404,78.3007324857208,37.8821144528756,1.95975766179189,0,0,0,0,0,"Kazakhstan"
25425.1566685199,15249.0980638819,9078.94035829033,4480.88209279111,1937.93296477837,842.367492693207,479.375232291437,482.377668644775,272.309499245806,133.707573718149,7.01908108785233,0,0,0,0,0,"Kenya"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kiribati"
818.366102018536,400.033825061219,171.450394239437,73.87961561186,41.6734778675926,41.546153769813,23.2289133083985,11.2963528508388,0.587301968273749,0,0,0,0,0,0,0,"Kuwait"
2216.71610454632,2244.92052392251,2272.06156141078,2553.04303052017,1511.64340563567,888.405858477375,432.781091108821,184.724823688353,79.2398945363926,44.5021705290759,44.1971252118887,24.6276284595592,11.9379043800966,0.618782699521398,0,0,"Kyrgyzstan"
2570.50929362473,2605.48164540587,2639.5330395754,2969.09791432518,1760.02937350264,1035.68989165826,505.204953021542,215.931499406646,92.7494019791356,52.1529727484817,51.8504839384735,28.9175829926761,14.0270259941197,0.727413343178809,0,0,"Lao People's Democratic Republic"
418.719365037118,200.065749611858,83.8143779061141,35.3100860679195,19.4872928239861,19.0285073497047,10.4303378532444,4.97584590390554,0.253905136779709,0,0,0,0,0,0,0,"Latvia"
2872.97011143251,2843.14127092638,2803.97018704961,3065.86302599973,1766.82869213307,1012.29208185824,481.961824624123,201.615886279977,84.9801043497784,46.9862308747028,46.0069772478124,25.3135327361553,12.1372250746619,0.62322334448662,0,0,"Lebanon"
1089.19886187908,645.933827322251,380.284759698214,185.60804776011,79.3907170265332,34.1327860711532,19.214434309042,19.12789631258,10.6839884551276,5.19156860972004,0.269769224546112,0,0,0,0,0,"Lesotho"
1969.56232491903,1182.45392068036,704.86256705636,348.372109437825,150.900145969137,65.7008190792837,37.4547250145323,37.7593180338207,21.3572272893184,10.5080085316716,0.552794269295468,0,0,0,0,0,"Liberia"
1671.75642301643,1692.7092954984,1712.07602298686,1730.12209217745,1747.45450904062,1764.51591869086,1781.23907119013,1996.65764890108,1179.45782946837,691.610640829816,336.179488037415,143.189853820393,61.2948055166052,34.3508286592481,34.0403120377728,18.9246946744169,"Libya"
630.952936120859,302.947778693767,127.4868250636,53.928279586869,29.8725992940011,29.2669894268149,16.0892874318376,7.69424926331904,0.393443786099169,0,0,0,0,0,0,0,"Lithuania"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Luxembourg"
10970.2245317166,11261.5304687997,11558.3819738723,13175.6411225294,7916.1012963461,4721.67410075863,2334.74324627151,1011.6583895924,440.560364337546,251.169962982188,253.18918520234,143.174085109357,70.4181153355521,3.70274003177375,0,0,"Madagascar"
10345.2916498356,6230.62088461171,3725.35320300579,1846.6416796033,802.220224461903,350.30240008817,200.287263921062,202.507190260682,114.871553493046,56.6764286000296,2.98957658986683,0,0,0,0,0,"Malawi"
14650.6073677905,14837.7619230475,15025.6777728825,16899.9033139747,10017.5448328924,5894.04423410311,2874.46468018163,1228.29982083406,527.450893125171,296.487151465462,294.647463409234,164.248211368118,79.6270530768382,4.12672809369704,0,0,"Malaysia"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Maldives"
8564.62912216188,5166.32086506872,3094.10313871456,1536.35824553259,668.596274595849,292.473619831761,167.523732879251,169.687063990879,96.4323581035757,47.6699135079704,2.51953353443583,0,0,0,0,0,"Mali"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Malta"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Marshall Islands"
1499.34882403763,1538.25857035498,1577.58297702143,1617.29195530416,1657.34914798435,1697.72885426939,1738.41383582277,1976.72231781237,1184.56553548648,704.683448201699,347.518112498948,150.179146006841,65.2266605658303,37.0891735313798,37.2911038781414,21.034400215977,"Mauritania"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mauritius"
67827.4808806689,68594.6669400422,69346.9782792985,77854.6941697056,46064.0982218988,27055.1939000755,13172.4698234442,5619.68963227032,2409.47255889847,1352.45316737982,1342.28859001427,747.349528407141,361.922012452171,18.7386784975115,0,0,"Mexico"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Micronesia (Fed. States of)"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Monaco"
1409.89750439608,1428.23484728856,1445.849538438,1624.95909045324,962.222559562944,565.502779293375,275.453491628321,117.550760268718,50.4104277965901,28.2992936405818,28.0894693296583,15.6408932230181,7.5753125645112,0.392283259981817,0,0,"Mongolia"
12860.9230318025,7618.71260647648,4479.97135596384,2183.60778308956,932.574788437695,400.259080043891,224.890898491448,223.412378719764,124.503805729842,60.3480232539922,3.127314404166,0,0,0,0,0,"Morocco"
13112.1145826698,13485.6706244652,13867.421637685,15838.369700236,9534.9889228835,5699.20696604779,2824.26942857209,1226.5552688342,535.41028537518,306.001325118928,309.258830937059,175.351124913665,86.483911977085,4.56048953884811,0,0,"Mozambique"
19067.1102911761,19227.5156190411,19383.7181188619,21702.0795745228,12806.5589198854,7502.90285356811,3644.23294299345,1551.1346343209,663.565904238156,371.639494537038,368.031027314091,204.455074746305,98.7913576129865,5.10342960506954,0,0,"Myanmar"
1071.03776937821,639.980248928806,379.586933172537,186.623173861229,80.398134732361,34.8098632793947,19.7313947652585,19.7759758242203,11.1191633665127,5.43772246632335,0.284307875520572,0,0,0,0,0,"Namibia"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nauru"
9398.34061737851,9497.16588784642,9595.44825788698,10767.3624242985,6367.91576045305,3738.48714559042,1819.34664675739,775.805859992116,332.456479248402,186.4993457296,184.972160187654,102.90787952098,49.792385966295,2.57556273500354,0,0,"Nepal"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Netherlands"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New Zealand"
1230.06962999803,599.143574974286,255.73641089251,109.718745348995,61.6399803649342,61.2481213671374,34.1516466051225,16.5674782002026,0.859414543101487,0,0,0,0,0,0,0,"Nicaragua"
10855.2391393981,11275.2401226966,11710.5648861219,12161.5195896477,12628.4004734843,13111.4879963997,13611.0418758387,15693.7918315008,9537.97090947457,5755.17606738142,2879.02732607275,1262.14261489721,556.126204224329,320.817370885549,327.255114922458,187.276395572913,"Niger"
72939.6133344827,74812.6922163528,76722.3876134904,87392.9813072176,52474.1721740579,31284.0097244897,15464.0415569587,6699.50205181863,2917.51792984548,1663.6337599685,1677.65569190483,949.237361416821,467.225969249179,24.5907100134978,0,0,"Nigeria"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Niue"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Norway"
882.244814650549,435.423064211109,187.350170556425,80.7333757995538,45.4805956247278,45.3042523099594,25.3299215611665,12.3211000680667,0.640759815414725,0,0,0,0,0,0,0,"Oman"
74826.0087746922,76170.7721561786,77505.6595201152,87569.8280732267,52137.7768722956,30811.964747525,15092.960115509,6477.730245013,2793.90887412631,1577.5488860136,1574.99236115752,882.129211844283,429.738814233369,22.3832393014562,0,0,"Pakistan"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Palau"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Panama"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Papua New Guinea"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Paraguay"
6386.0116895956,3114.26080888107,1330.86756626629,571.616362400301,321.432764982414,319.611936624875,178.292562072346,86.5119802171746,4.48812674813235,0,0,0,0,0,0,0,"Peru"
45413.1289231006,26983.9510759703,15918.3293337501,7785.14323931126,3336.56947693966,1437.22130314867,810.508421859846,808.224681147137,452.141922666727,220.009863360919,11.4459141102804,0,0,0,0,0,"Philippines"
8392.6179060265,4037.16624409794,1701.82021557251,721.02203484843,399.956760147855,392.322970068997,215.910602018638,103.362140478123,5.29080150773266,0,0,0,0,0,0,0,"Poland"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Portugal"
533.271268513211,261.647696144366,112.492789823396,48.603802931128,27.480253908451,27.454224728744,15.3794777176122,7.4920195011031,0.390117153200737,0,0,0,0,0,0,0,"Qatar"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Republic of Korea"
2348.80030904582,2341.28449789052,2333.18407167959,2324.49552272268,2315.21066640902,2305.32541043321,2294.86255478244,2537.06997581009,1478.28166637869,855.099486690443,410.039768326569,172.298227376092,72.7644969631349,40.2322214810472,39.3355141040018,21.5770522548095,"Republic of Moldova"
4288.6019643072,2058.24021582042,865.875702291226,366.203517835984,202.822997100278,198.685133316658,109.217474369894,52.2335063571668,2.67143238686083,0,0,0,0,0,0,0,"Romania"
63847.614831442,63780.9936506527,63694.4313636608,70639.4760186782,41289.3406500423,23959.092848065,11525.6919983126,4858.83007906216,2058.77402942402,1142.17746143925,1120.59699298718,616.86954066742,295.41597526961,15.1289531734922,0,0,"Russian Federation"
5460.06658545136,5581.80522749691,5703.19007759179,6470.26752340239,3868.33447203833,2295.82755359368,1129.51022410844,486.937657298386,210.977306069685,119.677613035681,120.044777389065,67.5551601954862,33.0683572061825,1.73068743578344,0,0,"Rwanda"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Saint Kitts and Nevis"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Saint Lucia"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Saint Vincent and the Grenadines"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Samoa"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"San Marino"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sao Tome and Principe"
16175.4340182968,16433.1680695485,16681.7149754931,18798.0889104463,11160.030252977,6575.15683215957,3210.53193113439,1373.39416871243,590.340601152105,332.143917077036,330.369712347632,184.318049498163,89.4325782226542,4.63866276176935,0,0,"Saudi Arabia"
6318.788717343,6488.8184519387,6661.06929435618,7593.55500212353,4562.26035293894,2721.11631678339,1345.44659169047,582.96159147793,253.868514289983,144.745387117942,145.936337252719,82.5497148904082,40.6179574432826,2.13692328006259,0,0,"Senegal"
1925.26526661587,925.202576275978,389.672273110194,164.972932179863,91.4542705402327,89.6617619641744,49.3227609257707,23.6033797707254,1.20781978169323,0,0,0,0,0,0,0,"Serbia"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Seychelles"
3396.8975707141,2029.97172465966,1204.22703372782,592.199348337095,255.19929409237,110.531735653984,62.6779006604132,62.8474540322616,35.3533253630474,17.2978588668106,0.904867690773672,0,0,0,0,0,"Sierra Leone"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Singapore"
1205.8200953051,581.471190141859,245.736146467344,104.381602988095,58.0495833711507,57.0835208980729,31.4908892039212,15.1105353275239,0.775191275739781,0,0,0,0,0,0,0,"Slovakia"
460.539728800055,222.065723453544,93.8382114215031,39.8557599345746,22.1631697911164,21.7935745088284,12.0230646552896,5.76973361562975,0.296056771127481,0,0,0,0,0,0,0,"Slovenia"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Solomon Islands"
6141.01787428444,6325.57891991778,6515.85804745715,6711.53457759586,6912.16810058455,7117.42154090942,7327.16677937066,8377.62716510449,5048.68419864358,3020.63753895813,1498.30238277594,651.289713406583,284.544801188606,162.760003910451,164.623549583408,93.4134573587075,"Somalia"
17434.5889572153,17626.0171530795,17813.0885743544,19990.9543107564,11823.2427791137,6941.2769396248,3378.00653982373,1440.47532360973,617.340527122927,346.385971571705,343.682720675897,191.316551043895,92.6410892562537,4.7965754699937,0,0,"South Africa"
5450.95433759663,5591.30172095469,5733.09454766957,5876.28355491698,6020.65406892598,6166.05429611602,6312.57234885576,7176.68567274798,4299.94793250799,2557.48517111628,1260.93441264901,544.754608730073,236.52595477713,134.449004217286,135.137787259241,76.2030952127388,"South Sudan"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Spain"
